,year,month,season,song_name,artist,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
202,2000,3,Spring,Only God Knows Why,KID ROCK,0.628,0.749,E,0.03,0.0569,0.00204,0.134,0.31,129.2,327667
203,2000,3,Spring,How Do You Like Me Now?,TOBY KEITH,0.648,0.667,C,0.0311,0.0534,6.94E-06,0.0908,0.669,109.609,209067
204,2000,3,Spring,Falls Apart,SUGAR RAY,0.561,0.897,E,0.0306,0.00318,0.00623,0.248,0.599,103.461,255160
205,2000,3,Spring,I Don't Wanna,AALIYAH,0.702,0.573,A,0.0344,0.526,0,0.23,0.693,129.999,255093
206,2000,3,Spring,My Best Friend,TIM McGRAW,0.444,0.484,A,0.0289,0.12,0,0.135,0.263,147.715,279867
207,2000,3,Spring,Goodbye Earl,DIXIE CHICKS,0.705,0.7,C,0.0295,0.0192,0,0.0755,0.765,122.841,258640
208,2000,3,Spring,The Best Day,GEORGE STRAIT,0.647,0.49,A,0.0288,0.676,0,0.231,0.298,132.336,204067
209,2000,3,Spring,Meet Virginia,TRAIN,0.675,0.553,G,0.0486,0.0863,7.58E-06,0.118,0.594,90.02,239933
210,2000,3,Spring,You Sang To Me,MARC ANTHONY,0.578,0.894,A#/Bb,0.0296,0.0103,2.66E-06,0.216,0.741,165.98,347107
211,2000,3,Spring,He Can't Love U,JAGGED EDGE,0.721,0.836,G#/Ab,0.206,0.112,0,0.235,0.508,126.279,244053
212,2000,3,Spring,Smile,LONESTAR,0.467,0.492,G,0.0295,0.234,0,0.113,0.156,74.945,213760
213,2000,3,Spring,Back At One,MARK WILLS,0.627,0.451,B,0.0275,0.174,0,0.0634,0.291,129.872,246493
214,2000,3,Spring,One Night Stand,J-SHIN featuring LaTOCHA SCOTT,0.897,0.668,C#/Db,0.327,0.00709,0,0.0751,0.685,103.952,202493
215,2000,3,Spring,Lessons Learned,TRACY LAWRENCE,0.682,0.719,F,0.0259,0.281,1.79E-06,0.308,0.755,124.633,177893
216,2000,3,Spring,Otherside,RED HOT CHILI PEPPERS,0.458,0.795,C,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373
217,2000,3,Spring,Cowboy Take Me Away,DIXIE CHICKS,0.467,0.622,F#/Gb,0.031,0.365,0.00527,0.0982,0.455,164.418,287267
218,2000,3,Spring,Love's The Only House,MARTINA McBRIDE,0.708,0.572,A,0.0265,0.016,0,0.104,0.572,122.843,313867
219,2000,3,Spring,Whoa!,BLACK ROB,0.736,0.705,G,0.24,0.0579,0,0.321,0.557,86.404,238840
220,2000,3,Spring,Feelin' So Good,JENNIFER LOPEZ,0.738,0.84,A#/Bb,0.0606,0.00437,0.00629,0.0807,0.862,107.755,326000
221,2000,3,Spring,Anything,JAY-Z,0.803,0.749,A#/Bb,0.219,0.0621,0.0033,0.0694,0.901,81.502,286333
222,2000,3,Spring,Party Up,DMX,0.51,0.931,B,0.347,0.0738,0,0.5,0.53,201.936,268867
223,2000,3,Spring,Because You Love Me,JO DEE MESSINA,0.418,0.351,A,0.0293,0.569,0,0.103,0.139,145.379,231280
224,2000,3,Spring,Been There,CLINT BLACK & STEVE WARINER,0.637,0.867,D,0.0298,0.00575,0.00798,0.0542,0.731,92.826,335200
225,2000,3,Spring,Try Again,AALIYAH,0.794,0.662,F#/Gb,0.249,0.0789,0,0.0937,0.683,93.053,284640
226,2000,3,Spring,That's What I'm Looking For,DA BRAT,0.929,0.728,C#/Db,0.102,0.344,0,0.055,0.961,130.076,221533
227,2000,3,Spring,This Woman Needs,SHEDAISY,0.213,0.489,G,0.0334,0.112,0,0.133,0.139,196.347,200400
228,2000,3,Spring,U Don't Love Me,KUMBIA KINGS & A.B. QUINTANILLA,0.666,0.923,B,0.0533,0.00672,0.000196,0.0877,0.749,140.002,275187
229,2000,3,Spring,He Wasn't Man Enough,TONI BRAXTON,0.739,0.947,B,0.0411,0.00916,3.14E-05,0.326,0.766,88.009,261933
230,2000,3,Spring,Carlene,PHIL VASSAR,0.587,0.88,E,0.0324,0.0784,0,0.182,0.778,129.222,246240
231,2000,3,Spring,I Need A Hot Girl,HOT BOYS,0.815,0.797,D,0.186,0.0557,0,0.641,0.65,96.006,292840
232,2000,3,Spring,Private Emotion,RICKY MARTIN & MEJA,0.51,0.726,C#/Db,0.0337,0.265,0,0.0911,0.489,146.553,241000
233,2000,3,Spring,The Way You Love Me,FAITH HILL,0.627,0.716,D,0.0352,0.127,0,0.0344,0.734,101.99,186067
234,2000,3,Spring,Do What You Gotta Do,GARTH BROOKS,0.601,0.485,D,0.0337,0.298,0.000217,0.297,0.437,132.892,185160
235,2000,3,Spring,The Bad Touch,BLOODHOUND GANG,0.831,0.735,C,0.0384,0.00397,0.0205,0.123,0.97,122.979,260507
236,2000,3,Spring,No More Rain,ANGIE STONE,0.698,0.662,G,0.0861,0.567,1.44E-06,0.0876,0.815,141.666,283701
237,2000,3,Spring,Left Right Left,DRAMA,0.908,0.517,E,0.165,0.00834,0,0.142,0.539,125.055,217427
238,2000,3,Spring,Dear Lie,TLC,0.548,0.444,C,0.0293,0.0376,0,0.179,0.243,173.834,310760
239,2000,3,Spring,It Was,CHELY WRIGHT,0.53,0.563,D#/Eb,0.0348,0.217,2.14E-05,0.113,0.64,170.292,231093
240,2000,3,Spring,She's More,ANDY GRIGGS,0.679,0.528,G,0.0267,0.0754,0,0.12,0.274,99.035,199733
241,2000,3,Spring,Baby Don't Cry,2 PAC & OUTLAWZ,0.88,0.757,G#/Ab,0.24,0.189,0,0.0932,0.863,94.009,262200
242,2000,3,Spring,Stay Or Let It Go,BRIAN McKNIGHT,0.639,0.57,F,0.0382,0.0198,0.000565,0.215,0.458,79.993,279893
243,2000,3,Spring,The Great Beyond,R.E.M.,0.329,0.747,A#/Bb,0.0297,0.125,2.08E-06,0.197,0.177,109.702,307000
244,2000,3,Spring,No Leaf Clover,METALLICA,0.246,0.952,D#/Eb,0.114,0.000558,0.00193,0.959,0.387,151.374,343200
245,2000,3,Spring,Daddy Won't Sell The Farm,MONTGOMERY GENTRY,0.708,0.728,G,0.0298,0.011,2.26E-05,0.0556,0.704,119.881,258640
246,2000,3,Spring,G'd Up,SNOOP DOGG presents THA EASTSIDAZ,0.908,0.763,C#/Db,0.28,0.0395,0,0.0646,0.593,97.106,273467
247,2000,3,Spring,Mr. Too Damn Good,GERALD LEVERT,0.804,0.322,C#/Db,0.0344,0.354,0,0.151,0.31,115.17,271560
248,2000,3,Spring,24/7,KEVON EDMONDS,0.696,0.627,E,0.0334,0.0685,0,0.0993,0.322,116.047,274267
249,2000,3,Spring,Rhythm Divine,ENRIQUE IGLESIAS,0.622,0.97,A,0.156,0.13,0,0.188,0.429,102.025,209467
250,2000,3,Spring,Angels,ROBBIE WILLIAMS,0.437,0.586,E,0.0274,0.151,3.13E-06,0.0996,0.252,150.14,265733
251,2000,3,Spring,Re-Arranged,LIMP BIZKIT,0.527,0.771,B,0.0769,0.1,0.0529,0.0612,0.411,104.386,354733
252,2000,3,Spring,Couldn't Last A Moment,COLLIN RAYE,0.703,0.659,E,0.0227,0.0977,0,0.128,0.665,96.735,220933
253,2000,3,Spring,None Of Ur Friends Business,GINUWINE,0.83,0.414,A,0.197,0.243,0,0.627,0.556,99.234,365800
254,2000,3,Spring,Shake Your Bon-Bon,RICKY MARTIN,0.638,0.937,C,0.0444,0.0942,0,0.327,0.762,100.03,192333
255,2000,3,Spring,What's My Name,DMX,0.647,0.98,G,0.356,0.0301,8.56E-05,0.045,0.399,188.309,232333
256,2000,3,Spring,Whistle While You Twurk,YING YANG TWINS,0.935,0.608,C#/Db,0.085,0.00155,0,0.342,0.0664,101.992,265440
257,2000,3,Spring,If You Love Me,MINT CONDITION,0.442,0.585,F#/Gb,0.0305,0.606,5.85E-05,0.185,0.233,118.736,385720
258,2000,3,Spring,Get Up,AMEL LARRIEUX,0.631,0.494,B,0.101,0.31,1.77E-05,0.064,0.542,88.559,244867
259,2000,3,Spring,Still In My Heart,TRACIE SPENCER,0.674,0.529,C,0.025,0.307,2.23E-06,0.0725,0.601,89.913,257240
260,2000,3,Spring,Put Your Hand In Mine,TRACY BYRD,0.495,0.488,D#/Eb,0.0309,0.125,0,0.189,0.237,72.064,271773
261,2000,3,Spring,No Mercy,TY HERNDON,0.407,0.627,A#/Bb,0.03,0.112,0.000266,0.13,0.438,187.676,285960
262,2000,4,Spring,Say My Name,DESTINY'S CHILD,0.713,0.678,F,0.102,0.273,0,0.149,0.734,138.009,271333
263,2000,4,Spring,Breathe,FAITH HILL,0.529,0.496,G,0.029,0.173,0,0.251,0.278,136.859,250547
264,2000,4,Spring,Bye Bye Bye,N SYNC,0.61,0.926,G#/Ab,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400
265,2000,4,Spring,Amazed,LONESTAR,0.561,0.543,C#/Db,0.0324,0.26,0,0.124,0.243,139.803,240867
266,2000,4,Spring,Thong Song,SISQO,0.706,0.888,D,0.0654,0.119,9.64E-05,0.07,0.714,121.549,253733
267,2000,4,Spring,There You Go,PINK,0.822,0.847,A#/Bb,0.0917,0.0854,0,0.0452,0.668,107.908,202800
268,2000,4,Spring,I Try,MACY GRAY,0.593,0.642,D,0.0299,0.313,0.000582,0.0804,0.736,76.403,239440
269,2000,4,Spring,Show Me The Meaning Of Being Lonely,BACKSTREET BOYS,0.63,0.625,F#/Gb,0.0252,0.231,0,0.0765,0.683,167.998,234960
270,2000,4,Spring,Get It On Tonite,MONTELL JORDAN,0.807,0.498,A#/Bb,0.0756,0.259,3.04E-05,0.0618,0.857,99.001,277413
271,2000,4,Spring,It Feels So Good,SONIQUE,0.634,0.677,F,0.0304,0.0117,0.00103,0.126,0.558,135.012,240867
272,2000,4,Spring,Smooth,SANTANA featuring ROB THOMAS,0.691,0.764,A,0.0386,0.112,0.00419,0.0509,0.833,115.98,240013
273,2000,4,Spring,Everything You Want,VERTICAL HORIZON,0.636,0.761,D#/Eb,0.0306,0.0517,0,0.0642,0.736,93.896,257067
274,2000,4,Spring,That's The Way It Is,CELINE DION,0.634,0.886,A,0.0434,0.154,0,0.118,0.577,93.04,241373
275,2000,4,Spring,I Wanna Know,JOE,0.725,0.487,G#/Ab,0.0368,0.26,1.09E-05,0.431,0.599,136.086,296693
276,2000,4,Spring,Never Let You Go,THIRD EYE BLIND,0.728,0.94,E,0.0368,0.0814,0.000162,0.109,0.967,113.76,237240
277,2000,4,Spring,I Knew I Loved You,SAVAGE GARDEN,0.61,0.497,A,0.0279,0.32,6.11E-05,0.0884,0.739,85.031,250360
278,2000,4,Spring,You Sang To Me,MARC ANTHONY,0.578,0.894,A#/Bb,0.0296,0.0103,2.66E-06,0.216,0.741,165.98,347107
279,2000,4,Spring,Only God Knows Why,KID ROCK,0.628,0.749,E,0.03,0.0569,0.00204,0.134,0.31,129.2,327667
280,2000,4,Spring,Goodbye Earl,DIXIE CHICKS,0.705,0.7,C,0.0295,0.0192,0,0.0755,0.765,122.841,258640
281,2000,4,Spring,Try Again,AALIYAH,0.794,0.662,F#/Gb,0.249,0.0789,0,0.0937,0.683,93.053,284640
282,2000,4,Spring,Bring It All To Me,BLAQUE,0.695,0.579,C,0.0325,0.000479,0,0.0556,0.726,88.957,218187
283,2000,4,Spring,All The Small Things,BLINK 182,0.434,0.897,C,0.0488,0.0103,0,0.612,0.684,148.726,167067
284,2000,4,Spring,I Like It,SAMMIE,0.826,0.656,A,0.0617,0.0101,0.000113,0.0272,0.852,129.963,251040
285,2000,4,Spring,I Need To Know,MARC ANTHONY,0.813,0.949,D#/Eb,0.0336,0.486,9.75E-06,0.112,0.792,115.061,227707
286,2000,4,Spring,Back At One,BRIAN McKNIGHT,0.661,0.346,B,0.03,0.452,0,0.131,0.256,129.752,263667
287,2000,4,Spring,Higher,CREED,0.459,0.83,D,0.0364,5.15E-05,0.00014,0.206,0.431,155.827,316733
288,2000,4,Spring,Otherside,RED HOT CHILI PEPPERS,0.458,0.795,C,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373
289,2000,4,Spring,What A Girl Wants,CHRISTINA AGUILERA,0.754,0.819,C,0.112,0.0684,0,0.345,0.818,142.137,215800
290,2000,4,Spring,How Do You Like Me Now?,TOBY KEITH,0.648,0.667,C,0.0311,0.0534,6.94E-06,0.0908,0.669,109.609,209067
291,2000,4,Spring,Party Up (Up In Here),DMX,0.554,0.941,B,0.339,0.065,0,0.19,0.409,100.801,228400
292,2000,4,Spring,The Best Day,GEORGE STRAIT,0.647,0.49,A,0.0288,0.676,0,0.231,0.298,132.336,204067
293,2000,4,Spring,Be With You,ENRIQUE IGLESIAS,0.69,0.871,C#/Db,0.0329,0.0359,0.000843,0.0347,0.561,121.984,220160
294,2000,4,Spring,He Wasn't Man Enough,TONI BRAXTON,0.739,0.947,B,0.0411,0.00916,3.14E-05,0.326,0.766,88.009,261933
295,2000,4,Spring,Another Dumb Blonde,HOKU,0.688,0.94,C#/Db,0.0843,0.24,0,0.08,0.551,123.906,232067
296,2000,4,Spring,I Don't Wanna,AALIYAH,0.702,0.573,A,0.0344,0.526,0,0.23,0.693,129.999,255093
297,2000,4,Spring,I Wish,CARL THOMAS,0.736,0.666,C#/Db,0.0337,0.0593,3.82E-05,0.107,0.224,89.824,226760
298,2000,4,Spring,Lessons Learned,TRACY LAWRENCE,0.682,0.719,F,0.0259,0.281,1.79E-06,0.308,0.755,124.633,177893
299,2000,4,Spring,Then The Morning Comes,SMASH MOUTH,0.729,0.881,F,0.0283,0.0231,0,0.0872,0.963,118.58,182267
300,2000,4,Spring,Love's The Only House,MARTINA McBRIDE,0.708,0.572,A,0.0265,0.016,0,0.104,0.572,122.843,313867
301,2000,4,Spring,Whoa!,BLACK ROB,0.736,0.705,G,0.24,0.0579,0,0.321,0.557,86.404,238840
302,2000,4,Spring,Been There,CLINT BLACK with STEVE WARINER,0.637,0.867,D,0.0298,0.00575,0.00798,0.0542,0.731,92.826,335200
303,2000,4,Spring,From The Bottom Of My Broken Heart,BRITNEY SPEARS,0.677,0.665,G,0.0305,0.56,1.01E-06,0.338,0.706,74.981,312533
304,2000,4,Spring,Carlene,PHIL VASSAR,0.587,0.88,E,0.0324,0.0784,0,0.182,0.778,129.222,246240
305,2000,4,Spring,My Best Friend,TIM McGRAW,0.444,0.484,A,0.0289,0.12,0,0.135,0.263,147.715,279867
306,2000,4,Spring,The Way You Love Me,FAITH HILL,0.627,0.716,D,0.0352,0.127,0,0.0344,0.734,101.99,186067
307,2000,4,Spring,I Turn To You,CHRISTINA AGUILERA,0.599,0.47,C#/Db,0.0376,0.38,0,0.111,0.298,127.177,273707
308,2000,4,Spring,Untitled (How Does It Feel),D'ANGELO,0.838,0.304,E,0.0626,0.16,0.0267,0.0828,0.221,112.618,430800
309,2000,4,Spring,The Bad Touch,BLOODHOUND GANG,0.831,0.735,C,0.0384,0.00397,0.0205,0.123,0.97,122.979,260507
310,2000,4,Spring,I Learned From The Best,WHITNEY HOUSTON,0.609,0.563,F,0.0328,0.0109,7.76E-06,0.156,0.306,148.949,259533
311,2000,4,Spring,Shakles,MARY MARY,0.589,0.703,A,0.174,0.376,0,0.374,0.888,125.924,204493
312,2000,4,Spring,She's More,ANDY GRIGGS,0.679,0.528,G,0.0267,0.0754,0,0.12,0.274,99.035,199733
313,2000,4,Spring,That's What I'm Looking For,DA BRAT,0.929,0.728,C#/Db,0.102,0.344,0,0.055,0.961,130.076,221533
314,2000,4,Spring,Wobble Wobble,504 BOYZ,0.851,0.702,G,0.283,0.00296,0,0.36,0.331,170.014,214534
315,2000,4,Spring,Crash & Burn,SAVAGE GARDEN,0.244,0.645,F,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307
316,2000,4,Spring,You Owe Me,NAS & GINUWINE,0.867,0.487,C#/Db,0.266,0.167,0,0.108,0.696,110.026,287907
317,2000,4,Spring,Falls Apart,SUGAR RAY,0.561,0.897,E,0.0306,0.00318,0.00623,0.248,0.599,103.461,255160
318,2000,4,Spring,Feelin' So Good,JENNIFER LOPEZ,0.738,0.84,A#/Bb,0.0606,0.00437,0.00629,0.0807,0.862,107.755,326000
319,2000,4,Spring,Where You Are,JESSICA SIMPSON,0.586,0.527,G#/Ab,0.0306,0.252,0,0.119,0.0717,115.989,271893
320,2000,4,Spring,I Don't Wanna Kiss You Goodnight,LFO,0.612,0.758,C,0.0314,0.309,0,0.0949,0.579,128.015,245360
321,2000,4,Spring,It Was,CHELY WRIGHT,0.53,0.563,D#/Eb,0.0348,0.217,2.14E-05,0.113,0.64,170.292,231093
322,2000,4,Spring,Swear It Again,WESTLIFE,0.626,0.532,A,0.0275,0.296,0,0.122,0.33,130.071,248240
323,2000,4,Spring,Couldn't Last A Moment,COLLIN RAYE,0.703,0.659,E,0.0227,0.0977,0,0.128,0.665,96.735,220933
324,2000,4,Spring,What I Need To Do,KENNY CHESNEY,0.622,0.428,G#/Ab,0.0338,0.432,1.20E-05,0.119,0.229,77.127,244293
325,2000,4,Spring,He Can't Love U,JAGGED EDGE,0.721,0.836,G#/Ab,0.206,0.112,0,0.235,0.508,126.279,244053
326,2000,4,Spring,Kryptonite,3 DOORS DOWN,0.545,0.865,B,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,233933
327,2000,4,Spring,I Belong To You,LENNY KRAVITZ,0.691,0.686,G,0.0493,0.000647,0.00456,0.106,0.666,87.312,257067
328,2000,4,Spring,Because You Love Me,JO DEE MESSINA,0.418,0.351,A,0.0293,0.569,0,0.103,0.139,145.379,231280
329,2000,4,Spring,Chain Of Love,CLAY WALKER,0.533,0.315,D,0.0308,0.235,1.19E-05,0.0939,0.316,140.918,304507
330,2000,4,Spring,Back At One,MARK WILLS,0.627,0.451,B,0.0275,0.174,0,0.0634,0.291,129.872,246493
331,2000,4,Spring,U Don't Love Me,KUMBIA KINGS & A.B. QUINTANILLA,0.666,0.923,B,0.0533,0.00672,0.000196,0.0877,0.749,140.002,275187
332,2000,4,Spring,Blue (Da Ba Dee),EIFFEL 65,0.822,0.969,G,0.0582,0.259,0.000153,0.39,0.765,128.007,283748
333,2000,4,Spring,Yes,CHAD BROCK,0.674,0.623,D,0.0283,0.00408,5.61E-05,0.0488,0.452,126.547,206733
334,2000,4,Spring,Smile,LONESTAR,0.467,0.492,G,0.0295,0.234,0,0.113,0.156,74.945,213760
335,2000,4,Spring,I Need A Hot Girl,HOT BOYS,0.815,0.797,D,0.186,0.0557,0,0.641,0.65,96.006,292840
336,2000,4,Spring,A puro dolor,SON BY FOUR,0.56,0.544,C,0.0465,0.342,0,0.203,0.347,149.695,210187
337,2000,4,Spring,Graduation,VITAMIN C,0.583,0.637,C,0.0459,0.00722,0.0419,0.177,0.315,80.004,340613
338,2000,4,Spring,Real Live Woman,TRISHA YEARWOOD,0.626,0.41,A#/Bb,0.0284,0.616,3.11E-05,0.145,0.346,126.517,234400
339,2000,4,Spring,Whistle While You Twurk,YING YANG TWINS,0.935,0.608,C#/Db,0.085,0.00155,0,0.342,0.0664,101.992,265440
340,2000,4,Spring,Best Of Me,MYA featuring JADAKISS,0.659,0.721,A,0.117,0.166,0,0.0641,0.66,86.737,252360
341,2000,4,Spring,Mr. Too Damn Good,GERALD LEVERT,0.804,0.322,C#/Db,0.0344,0.354,0,0.151,0.31,115.17,271560
342,2000,4,Spring,American Pie,MADONNA,0.631,0.734,F,0.036,0.348,0,0.135,0.591,124.036,273533
343,2000,4,Spring,Don't You Wanna Love Me,TAMAR,0.762,0.486,G#/Ab,0.0284,0.0144,0,0.0462,0.3,120.102,238307
344,2000,4,Spring,Unconditional,CLAY DAVIDSON,0.562,0.451,G,0.0266,0.419,0,0.104,0.277,132.949,240960
345,2000,4,Spring,Anything,JAY-Z,0.803,0.749,A#/Bb,0.219,0.0621,0.0033,0.0694,0.901,81.502,286333
346,2000,4,Spring,Stay Or Let It Go,BRIAN McKNIGHT,0.639,0.57,F,0.0382,0.0198,0.000565,0.215,0.458,79.993,279893
347,2000,4,Spring,Mirror Mirror,M2M,0.696,0.685,C#/Db,0.0246,0.218,0,0.0988,0.507,100.088,200427
348,2000,4,Spring,No Leaf Clover,METALLICA,0.246,0.952,D#/Eb,0.114,0.000558,0.00193,0.959,0.387,151.374,343200
349,2000,4,Spring,Left Right Left,DRAMA,0.908,0.517,E,0.165,0.00834,0,0.142,0.539,125.055,217427
350,2000,4,Spring,Give Me You,MARY J. BLIGE,0.634,0.405,A,0.0579,0.0316,5.20E-05,0.335,0.0398,109.953,305160
351,2000,4,Spring,Can't Stay,DAVE HOLISTER,0.409,0.42,B,0.041,0.00488,0,0.146,0.0412,118.711,377400
352,2000,4,Spring,Baby Don't Cry,2 PAC & OUTLAWZ,0.88,0.757,G#/Ab,0.24,0.189,0,0.0932,0.863,94.009,262200
353,2000,4,Spring,No More Rain,ANGIE STONE,0.698,0.662,G,0.0861,0.567,1.44E-06,0.0876,0.815,141.666,283701
354,2000,5,Spring,Breathe,FAITH HILL,0.529,0.496,G,0.029,0.173,0,0.251,0.278,136.859,250547
355,2000,5,Spring,Thong Song,SISQO,0.706,0.888,D,0.0654,0.119,9.64E-05,0.07,0.714,121.549,253733
356,2000,5,Spring,He Wasn't Man Enough,TONI BRAXTON,0.739,0.947,B,0.0411,0.00916,3.14E-05,0.326,0.766,88.009,261933
357,2000,5,Spring,I Try,MACY GRAY,0.593,0.642,D,0.0299,0.313,0.000582,0.0804,0.736,76.403,239440
358,2000,5,Spring,Everything You Want,VERTICAL HORIZON,0.636,0.761,D#/Eb,0.0306,0.0517,0,0.0642,0.736,93.896,257067
359,2000,5,Spring,Say My Name,DESTINY'S CHILD,0.713,0.678,F,0.102,0.273,0,0.149,0.734,138.009,271333
360,2000,5,Spring,Be With You,ENRIQUE IGLESIAS,0.69,0.871,C#/Db,0.0329,0.0359,0.000843,0.0347,0.561,121.984,220160
361,2000,5,Spring,Bye Bye Bye,N SYNC,0.61,0.926,G#/Ab,0.0479,0.031,0.0012,0.0821,0.861,172.638,200400
362,2000,5,Spring,Try Again,AALIYAH,0.794,0.662,F#/Gb,0.249,0.0789,0,0.0937,0.683,93.053,284640
363,2000,5,Spring,I Wanna Know,JOE,0.725,0.487,G#/Ab,0.0368,0.26,1.09E-05,0.431,0.599,136.086,296693
364,2000,5,Spring,Amazed,LONESTAR,0.561,0.543,C#/Db,0.0324,0.26,0,0.124,0.243,139.803,240867
365,2000,5,Spring,You Sang To Me,MARC ANTHONY,0.578,0.894,A#/Bb,0.0296,0.0103,2.66E-06,0.216,0.741,165.98,347107
366,2000,5,Spring,It Feels So Good,SONIQUE,0.634,0.677,F,0.0304,0.0117,0.00103,0.126,0.558,135.012,240867
367,2000,5,Spring,Oops! ... I Did It Again,BRITNEY SPEARS,0.462,0.66,D#/Eb,0.378,0.00557,0,0.0889,0.782,82.613,230053
368,2000,5,Spring,Higher,CREED,0.459,0.83,D,0.0364,5.15E-05,0.00014,0.206,0.431,155.827,316733
369,2000,5,Spring,There You Go,PINK,0.822,0.847,A#/Bb,0.0917,0.0854,0,0.0452,0.668,107.908,202800
370,2000,5,Spring,Otherside,RED HOT CHILI PEPPERS,0.458,0.795,C,0.0574,0.00316,0.000202,0.0756,0.513,123.229,255373
371,2000,5,Spring,I Turn To You,CHRISTINA AGUILERA,0.599,0.47,C#/Db,0.0376,0.38,0,0.111,0.298,127.177,273707
372,2000,5,Spring,The Real Slim Shady,EMINEM,0.949,0.661,F,0.0572,0.0302,0,0.0454,0.76,104.504,284200
373,2000,5,Spring,Smooth,SANTANA featuring ROB THOMAS,0.691,0.764,A,0.0386,0.112,0.00419,0.0509,0.833,115.98,240013
374,2000,5,Spring,I Wish,CARL THOMAS,0.736,0.666,C#/Db,0.0337,0.0593,3.82E-05,0.107,0.224,89.824,226760
375,2000,5,Spring,Separated,AVANT,0.798,0.48,C,0.0276,0.247,0,0.237,0.643,108.241,255600
376,2000,5,Spring,Bent,MATCHBOX 20,0.518,0.83,F#/Gb,0.0386,0.0404,3.85E-06,0.375,0.527,95.468,256133
377,2000,5,Spring,Never Let You Go,THIRD EYE BLIND,0.728,0.94,E,0.0368,0.0814,0.000162,0.109,0.967,113.76,237240
378,2000,5,Spring,Crash And Burn,SAVAGE GARDEN,0.581,0.607,E,0.028,0.189,1.60E-06,0.0882,0.213,102.03,281467
379,2000,5,Spring,Party Up (Up In Here),DMX,0.554,0.941,B,0.339,0.065,0,0.19,0.409,100.801,228400
380,2000,5,Spring,Only God Knows Why,KID ROCK,0.628,0.749,E,0.03,0.0569,0.00204,0.134,0.31,129.2,327667
381,2000,5,Spring,Get It On Tonite,MONTELL JORDAN,0.807,0.498,A#/Bb,0.0756,0.259,3.04E-05,0.0618,0.857,99.001,277413
382,2000,5,Spring,Wobble Wobble,504 BOYZ,0.851,0.702,G,0.283,0.00296,0,0.36,0.331,170.014,214534
383,2000,5,Spring,Show Me The Meaning Of Being Lonely,BACKSTREET BOYS,0.63,0.625,F#/Gb,0.0252,0.231,0,0.0765,0.683,167.998,234960
384,2000,5,Spring,Shackles (Praise You),MARY MARY,0.779,0.834,G,0.162,0.0343,0,0.0886,0.8,100.46,198347
385,2000,5,Spring,Better Off Alone,ALICE DEEJAY,0.666,0.854,G#/Ab,0.0565,0.0044,0.769,0.313,0.748,136.954,215246
386,2000,5,Spring,Broadway,GOO GOO DOLLS,0.527,0.878,B,0.0424,0.000555,0,0.0852,0.757,132.791,238533
387,2000,5,Spring,The Way You Love Me,FAITH HILL,0.627,0.716,D,0.0352,0.127,0,0.0344,0.734,101.99,186067
388,2000,5,Spring,I Knew I Loved You,SAVAGE GARDEN,0.61,0.497,A,0.0279,0.32,6.11E-05,0.0884,0.739,85.031,250360
389,2000,5,Spring,I Need To Know,MARC ANTHONY,0.813,0.949,D#/Eb,0.0336,0.486,9.75E-06,0.112,0.792,115.061,227707
390,2000,5,Spring,Yes!,CHAD BROCK,0.674,0.623,D,0.0283,0.00408,5.61E-05,0.0488,0.452,126.547,206733
391,2000,5,Spring,Graduation (Friends Forever),VITAMIN C,0.583,0.637,C,0.0459,0.00722,0.0419,0.177,0.315,80.004,340613
392,2000,5,Spring,Where I Wanna Be,DONELL JONES,0.664,0.396,F,0.0298,0.52,0,0.268,0.453,102.053,253627
393,2000,5,Spring,That's The Way It Is,CELINE DION,0.634,0.886,A,0.0434,0.154,0,0.118,0.577,93.04,241373
394,2000,5,Spring,The Best Day,GEORGE STRAIT,0.647,0.49,A,0.0288,0.676,0,0.231,0.298,132.336,204067
395,2000,5,Spring,Swear It Again,WESTLIFE,0.626,0.532,A,0.0275,0.296,0,0.122,0.33,130.071,248240
396,2000,5,Spring,How Do You Like Me Now?,TOBY KEITH,0.648,0.667,C,0.0311,0.0534,6.94E-06,0.0908,0.669,109.609,209067
397,2000,5,Spring,She's More,ANDY GRIGGS,0.679,0.528,G,0.0267,0.0754,0,0.12,0.274,99.035,199733
398,2000,5,Spring,The Chain Of Love,CLAY WALKER,0.533,0.315,D,0.0308,0.235,1.19E-05,0.0939,0.316,140.918,304507
399,2000,5,Spring,Couldn't Last A Moment,COLLIN RAYE,0.703,0.659,E,0.0227,0.0977,0,0.128,0.665,96.735,220933
400,2000,5,Spring,Best Of Me,MYA featuring JADAKISS,0.659,0.721,A,0.117,0.166,0,0.0641,0.66,86.737,252360
401,2000,5,Spring,It's Gonna Be Me,N SYNC,0.636,0.873,C,0.071,0.0407,1.27E-06,0.0372,0.908,165.071,192427
402,2000,5,Spring,Back Here,BBMAK,0.624,0.945,G,0.0343,0.0698,4.57E-06,0.0867,0.914,104.77,218200
403,2000,5,Spring,Been There,CLINT BLACK with STEVE WARINER,0.637,0.867,D,0.0298,0.00575,0.00798,0.0542,0.731,92.826,335200
